entity	file	value	xpath	attributes	attribute_values
manuscripts	780.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	780.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	780.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	780.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	781.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	781.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	781.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	781.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	782.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	782.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	782.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	782.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	783.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	783.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	783.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	783.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	785.xml	951	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	785.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	785.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	785.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	786.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	786.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	786.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	786.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	787.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	787.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	787.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	787.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	788.xml	951-1000	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	788.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	788.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	788.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	789.xml	"1020-1021[FGP]; 1021
                                [Ktiv]"	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	789.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	789.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	789.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	79.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	79.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	79.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	79.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	790.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	790.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	790.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	790.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	791.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	791.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	791.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	791.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	792.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	792.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	792.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	792.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	793.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	793.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	793.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	793.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	794.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	794.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	794.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	794.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	795.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	795.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	795.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	795.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	796.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	796.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	796.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	796.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	797.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	797.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	797.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	797.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	798.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	798.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	798.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	798.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	799.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	799.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	799.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	799.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	8.xml	מאה יד - טז	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	8.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	8.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	8.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	80.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	80.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	80.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	80.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	800.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	800.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	800.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	800.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	801.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	801.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	801.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	801.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	802.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	802.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	802.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	802.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	803.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	803.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	803.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	803.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	804.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	804.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	804.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	804.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	805.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	805.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	805.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	805.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	806.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	806.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	806.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	806.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	807.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	807.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	807.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	807.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	808.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	808.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	808.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	808.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	809.xml	1100-1300?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	809.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	809.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	809.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	81.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	81.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	81.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	81.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	810.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	810.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	810.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	810.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	811.xml	967	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	811.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	811.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	811.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	812.xml	960	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	812.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	812.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	812.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	813.xml	951	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	813.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	813.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	813.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	814.xml	951	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	814.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	814.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	814.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	815.xml	900-1000	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	815.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	815.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	815.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	816.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	816.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	816.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	816.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	817.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	817.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	817.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	817.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	818.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	818.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	818.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	818.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	819.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	819.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	819.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	819.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	82.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	82.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	82.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	82.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	820.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	820.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	820.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	820.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	821.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	821.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	821.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	822.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	822.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	822.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	822.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	823.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	823.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	823.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	823.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	824.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	824.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	824.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	824.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	825.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	825.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	825.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	825.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	826.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	826.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	826.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	826.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	827.xml	1200-1300	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	827.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
