ms_id	file	locus_xpath	locus_xpath_readable	part	action	changed	from_before	to_before	text_before	other_attrs_before	from_after	to_after	text_after	other_attrs_after	element_before	element_after	note
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	24r	33v	24r–33v		24r	33v	24r–33v		"<locus from=""24r"" to=""33v"">24r–33v</locus>"	"<locus from=""24r"" to=""33v"">24r–33v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	66r	90v	66r–90v		66r	90v	66r–90v		"<locus from=""66r"" to=""90v"">66r–90v</locus>"	"<locus from=""66r"" to=""90v"">66r–90v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	20r	23v	20r–23v		20r	23v	20r–23v		"<locus from=""20r"" to=""23v"">20r–23v</locus>"	"<locus from=""20r"" to=""23v"">20r–23v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	34r	39v	34r–39v		34r	39v	34r–39v		"<locus from=""34r"" to=""39v"">34r–39v</locus>"	"<locus from=""34r"" to=""39v"">34r–39v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[3]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	42r	43v	42r–43v		42r	43v	42r–43v		"<locus from=""42r"" to=""43v"">42r–43v</locus>"	"<locus from=""42r"" to=""43v"">42r–43v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[4]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	49r	57v	49r–57v		49r	57v	49r–57v		"<locus from=""49r"" to=""57v"">49r–57v</locus>"	"<locus from=""49r"" to=""57v"">49r–57v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[4]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	40r	41v	40r–41v		40r	41v	40r–41v		"<locus from=""40r"" to=""41v"">40r–41v</locus>"	"<locus from=""40r"" to=""41v"">40r–41v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[5]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	44r	48v	44r–48v		44r	48v	44r–48v		"<locus from=""44r"" to=""48v"">44r–48v</locus>"	"<locus from=""44r"" to=""48v"">44r–48v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[5]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	58r	65v	58r–65v		58r	65v	58r–65v		"<locus from=""58r"" to=""65v"">58r–65v</locus>"	"<locus from=""58r"" to=""65v"">58r–65v</locus>"	text already matches @from/@to
334	data/manuscripts/tei/334.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	42v	1r–42v		1r	42v	1r–42v		"<locus from=""1r"" to=""42v"">1r–42v</locus>"	"<locus from=""1r"" to=""42v"">1r–42v</locus>"	text already matches @from/@to
335	data/manuscripts/tei/335.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
335	data/manuscripts/tei/335.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	3r	12v	3r–12v		3r	12v	3r–12v		"<locus from=""3r"" to=""12v"">3r–12v</locus>"	"<locus from=""3r"" to=""12v"">3r–12v</locus>"	text already matches @from/@to
336	data/manuscripts/tei/336.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	4v	1r–4v		1r	4v	1r–4v		"<locus from=""1r"" to=""4v"">1r–4v</locus>"	"<locus from=""1r"" to=""4v"">1r–4v</locus>"	text already matches @from/@to
337	data/manuscripts/tei/337.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
338	data/manuscripts/tei/338.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1	8	1–8		1	8	1–8		"<locus from=""1"" to=""8"">1–8</locus>"	"<locus from=""1"" to=""8"">1–8</locus>"	text already matches @from/@to
338	data/manuscripts/tei/338.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	9	29	9–29		9	29	9–29		"<locus from=""9"" to=""29"">9–29</locus>"	"<locus from=""9"" to=""29"">9–29</locus>"	text already matches @from/@to
339	data/manuscripts/tei/339.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
34	data/manuscripts/tei/34.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
340	data/manuscripts/tei/340.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	100v	1r–100v		1r	100v	1r–100v		"<locus from=""1r"" to=""100v"">1r–100v</locus>"	"<locus from=""1r"" to=""100v"">1r–100v</locus>"	text already matches @from/@to
341	data/manuscripts/tei/341.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	2v	1r–2v		1r	2v	1r–2v		"<locus from=""1r"" to=""2v"">1r–2v</locus>"	"<locus from=""1r"" to=""2v"">1r–2v</locus>"	text already matches @from/@to
342	data/manuscripts/tei/342.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
343	data/manuscripts/tei/343.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	76v	1r–76v		1r	76v	1r–76v		"<locus from=""1r"" to=""76v"">1r–76v</locus>"	"<locus from=""1r"" to=""76v"">1r–76v</locus>"	text already matches @from/@to
344	data/manuscripts/tei/344.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
345	data/manuscripts/tei/345.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	3v	1r–3v		1r	3v	1r–3v		"<locus from=""1r"" to=""3v"">1r–3v</locus>"	"<locus from=""1r"" to=""3v"">1r–3v</locus>"	text already matches @from/@to
346	data/manuscripts/tei/346.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	92v	1r–92v		1r	92v	1r–92v		"<locus from=""1r"" to=""92v"">1r–92v</locus>"	"<locus from=""1r"" to=""92v"">1r–92v</locus>"	text already matches @from/@to
346	data/manuscripts/tei/346.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	100r		100r		100r		100r		"<locus from=""100r"">100r</locus>"	"<locus from=""100r"">100r</locus>"	text already matches @from/@to
346	data/manuscripts/tei/346.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	93r	99v	93r–99v		93r	99v	93r–99v		"<locus from=""93r"" to=""99v"">93r–99v</locus>"	"<locus from=""93r"" to=""99v"">93r–99v</locus>"	text already matches @from/@to
346	data/manuscripts/tei/346.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	100v		100v		100v		100v		"<locus from=""100v"">100v</locus>"	"<locus from=""100v"">100v</locus>"	text already matches @from/@to
347	data/manuscripts/tei/347.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
348	data/manuscripts/tei/348.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
349	data/manuscripts/tei/349.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
35	data/manuscripts/tei/35.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
350	data/manuscripts/tei/350.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
351	data/manuscripts/tei/351.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
353	data/manuscripts/tei/353.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	114v	1r–114v		1r	114v	1r–114v		"<locus from=""1r"" to=""114v"">1r–114v</locus>"	"<locus from=""1r"" to=""114v"">1r–114v</locus>"	text already matches @from/@to
354	data/manuscripts/tei/354.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	162v	1r–162v		1r	162v	1r–162v		"<locus from=""1r"" to=""162v"">1r–162v</locus>"	"<locus from=""1r"" to=""162v"">1r–162v</locus>"	text already matches @from/@to
355	data/manuscripts/tei/355.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	3v	1r–3v		1r	3v	1r–3v		"<locus from=""1r"" to=""3v"">1r–3v</locus>"	"<locus from=""1r"" to=""3v"">1r–3v</locus>"	text already matches @from/@to
356	data/manuscripts/tei/356.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1	92	1–92		1	92	1–92		"<locus from=""1"" to=""92"">1–92</locus>"	"<locus from=""1"" to=""92"">1–92</locus>"	text already matches @from/@to
357	data/manuscripts/tei/357.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	14v	1r–14v		1r	14v	1r–14v		"<locus from=""1r"" to=""14v"">1r–14v</locus>"	"<locus from=""1r"" to=""14v"">1r–14v</locus>"	text already matches @from/@to
358	data/manuscripts/tei/358.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	75v	1r–75v		1r	75v	1r–75v		"<locus from=""1r"" to=""75v"">1r–75v</locus>"	"<locus from=""1r"" to=""75v"">1r–75v</locus>"	text already matches @from/@to
359	data/manuscripts/tei/359.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	2v	1r–2v		1r	2v	1r–2v		"<locus from=""1r"" to=""2v"">1r–2v</locus>"	"<locus from=""1r"" to=""2v"">1r–2v</locus>"	text already matches @from/@to
359	data/manuscripts/tei/359.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	2v		2v		2v		2v		"<locus from=""2v"" to="""">2v</locus>"	"<locus from=""2v"" to="""">2v</locus>"	text already matches @from/@to
36	data/manuscripts/tei/36.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
360	data/manuscripts/tei/360.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	36v	1r–36v		1r	36v	1r–36v		"<locus from=""1r"" to=""36v"">1r–36v</locus>"	"<locus from=""1r"" to=""36v"">1r–36v</locus>"	text already matches @from/@to
361	data/manuscripts/tei/361.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	138v	1r–138v		1r	138v	1r–138v		"<locus from=""1r"" to=""138v"">1r–138v</locus>"	"<locus from=""1r"" to=""138v"">1r–138v</locus>"	text already matches @from/@to
362	data/manuscripts/tei/362.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	27v	1r–27v		1r	27v	1r–27v		"<locus from=""1r"" to=""27v"">1r–27v</locus>"	"<locus from=""1r"" to=""27v"">1r–27v</locus>"	text already matches @from/@to
363	data/manuscripts/tei/363.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r		1r		1r		1r		"<locus from=""1r"" to="""">1r</locus>"	"<locus from=""1r"" to="""">1r</locus>"	text already matches @from/@to
364	data/manuscripts/tei/364.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
365	data/manuscripts/tei/365.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	8v	1r–8v		1r	8v	1r–8v		"<locus from=""1r"" to=""8v"">1r–8v</locus>"	"<locus from=""1r"" to=""8v"">1r–8v</locus>"	text already matches @from/@to
366	data/manuscripts/tei/366.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	4v	1r–4v		1r	4v	1r–4v		"<locus from=""1r"" to=""4v"">1r–4v</locus>"	"<locus from=""1r"" to=""4v"">1r–4v</locus>"	text already matches @from/@to
366	data/manuscripts/tei/366.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	6r	28v	6r–28v		6r	28v	6r–28v		"<locus from=""6r"" to=""28v"">6r–28v</locus>"	"<locus from=""6r"" to=""28v"">6r–28v</locus>"	text already matches @from/@to
367	data/manuscripts/tei/367.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
368	data/manuscripts/tei/368.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
369	data/manuscripts/tei/369.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
37	data/manuscripts/tei/37.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
370	data/manuscripts/tei/370.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
371	data/manuscripts/tei/371.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
372	data/manuscripts/tei/372.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
373	data/manuscripts/tei/373.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
374	data/manuscripts/tei/374.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
375	data/manuscripts/tei/375.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
376	data/manuscripts/tei/376.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
377	data/manuscripts/tei/377.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
378	data/manuscripts/tei/378.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
379	data/manuscripts/tei/379.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
38	data/manuscripts/tei/38.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
380	data/manuscripts/tei/380.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
381	data/manuscripts/tei/381.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
382	data/manuscripts/tei/382.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
383	data/manuscripts/tei/383.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
384	data/manuscripts/tei/384.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
385	data/manuscripts/tei/385.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
386	data/manuscripts/tei/386.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
387	data/manuscripts/tei/387.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
388	data/manuscripts/tei/388.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
